MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,,11250,IR1,Inside,Veenker,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,767,441,1208,TA,Y,SBrkr,1208,0,1208,1,0,1,1,3,1,TA,6,1,Attchd,1977.0,RFn,546,TA,TA,Y,198,42,6,2006,WD,Normal,165000
20,RL,110.0,14442,Reg,Inside,Crawfor,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,TA,TA,PConc,TA,TA,No,GLQ,1186,291,1477,Ex,Y,SBrkr,1839,0,1839,1,0,2,0,3,1,Gd,7,2,Attchd,1957.0,Fin,416,TA,TA,Y,0,87,6,2007,WD,Normal,257500
20,RL,80.0,9200,Reg,Inside,NAmes,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,892,244,1136,TA,Y,SBrkr,1136,0,1136,1,0,1,0,3,1,TA,5,1,Attchd,1965.0,RFn,384,TA,TA,Y,426,0,7,2008,WD,Normal,140000
160,RL,24.0,2289,Reg,Inside,NPkVill,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311,544,855,TA,Y,SBrkr,855,586,1441,0,0,2,1,3,1,TA,7,1,Attchd,1978.0,Unf,440,TA,TA,Y,28,0,4,2009,WD,Normal,148500
70,RM,60.0,9600,Reg,Inside,OldTown,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,1095,1095,Fa,N,SBrkr,1095,679,1774,1,0,2,0,4,2,TA,8,0,2Types,1920.0,Unf,779,Fa,Fa,N,0,0,5,2006,WD,Normal,87000
30,RL,52.0,9022,Reg,Inside,OldTown,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,768,768,Ex,Y,SBrkr,792,0,792,0,0,1,0,2,1,Gd,5,0,Detchd,1924.0,Unf,240,Fa,Fa,N,316,0,5,2009,WD,Normal,109500
20,RL,80.0,11844,IR1,Inside,StoneBr,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,464.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0,2046,2046,Ex,Y,SBrkr,2046,0,2046,0,0,2,1,3,1,Gd,7,1,Attchd,2008.0,Fin,834,TA,TA,Y,322,82,7,2009,New,Partial,372500
20,RL,,9945,IR1,Inside,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,Rec,827,161,988,TA,Y,SBrkr,988,0,988,1,0,1,0,3,1,TA,5,0,Detchd,1963.0,Unf,572,TA,TA,Y,0,0,10,2007,WD,Normal,128500
120,RL,50.0,8012,Reg,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543,261,923,TA,Y,SBrkr,923,0,923,0,0,2,0,2,1,TA,5,1,Attchd,1980.0,RFn,264,TA,TA,Y,80,0,5,2010,WD,Normal,143000
50,RH,55.0,4500,IR2,Inside,SWISU,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,182,611,793,Ex,Y,SBrkr,848,672,1520,0,0,1,0,3,1,TA,6,0,Detchd,1968.0,Unf,281,TA,TA,Y,0,0,7,2009,WD,Abnorml,159434
120,RL,,2887,Reg,Inside,ClearCr,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1003,288,1291,Ex,Y,SBrkr,1291,0,1291,1,0,1,0,2,1,Gd,6,1,Attchd,1996.0,Unf,431,TA,TA,Y,307,0,11,2008,WD,Normal,173000
20,RL,90.0,11248,IR1,Corner,CollgCr,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1059,567,1626,Ex,Y,SBrkr,1668,0,1668,1,0,2,0,3,1,Gd,7,1,Attchd,2002.0,Fin,702,TA,TA,Y,257,45,7,2007,WD,Normal,285000
60,RL,58.0,16770,IR2,CulDSac,NoRidge,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0,1195,1195,Gd,Y,SBrkr,1195,644,1839,0,0,2,1,4,1,TA,7,0,Attchd,1998.0,Fin,486,TA,TA,Y,0,81,6,2010,WD,Normal,221000
160,RL,,5062,IR1,CulDSac,StoneBr,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,828,180,1190,Gd,Y,SBrkr,1190,900,2090,1,0,2,0,3,1,Gd,6,1,Attchd,1984.0,Fin,577,TA,TA,Y,219,0,9,2007,WD,Normal,207500
60,FV,84.0,10207,Reg,Inside,Somerst,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,874,874,Ex,Y,SBrkr,874,887,1761,0,0,3,0,3,1,Gd,7,0,Attchd,2007.0,Fin,578,TA,TA,Y,144,105,8,2007,New,Partial,227875
160,FV,,5105,IR2,FR2,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239,312,551,Ex,Y,SBrkr,551,551,1102,0,0,2,1,2,1,Gd,4,0,Detchd,2004.0,Unf,480,TA,TA,Y,0,60,3,2007,WD,Normal,148800
20,RL,60.0,8089,Reg,Inside,StoneBr,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,945,474,1419,Ex,Y,SBrkr,1419,0,1419,1,0,2,0,2,1,Gd,7,1,Attchd,2007.0,RFn,567,TA,TA,Y,140,0,10,2007,New,Partial,392000
120,RL,61.0,7577,IR1,Corner,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,20,1342,1362,Ex,Y,SBrkr,1362,0,1362,0,0,2,0,2,1,Gd,6,1,Attchd,2005.0,RFn,460,TA,TA,Y,192,28,6,2007,WD,Normal,194700
120,RM,,4426,Reg,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,697,151,848,Ex,Y,SBrkr,848,0,848,1,0,1,0,1,1,Gd,3,1,Attchd,2004.0,RFn,420,TA,TA,Y,149,0,5,2008,WD,Normal,141000
60,RL,104.0,21535,IR1,Corner,NoRidge,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1455,989,2444,Ex,Y,SBrkr,2444,1872,4316,0,1,3,1,4,1,Ex,10,2,Attchd,1994.0,Fin,832,TA,TA,Y,382,50,1,2007,WD,Normal,755000
60,RL,42.0,26178,IR1,Inside,Timber,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,965,245,1210,Ex,Y,SBrkr,1238,1281,2519,1,0,2,1,4,1,Gd,9,2,Attchd,1989.0,RFn,628,TA,TA,Y,320,27,4,2006,WD,Normal,335000
30,RL,60.0,5400,Reg,Corner,OldTown,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,1073,1073,Ex,Y,SBrkr,1073,0,1073,0,0,1,0,2,1,TA,4,0,Detchd,1968.0,Unf,326,TA,TA,Y,0,0,12,2006,WD,Abnorml,108480
50,RM,51.0,6120,Reg,Corner,BrkSide,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,927,927,TA,Y,SBrkr,1067,472,1539,0,0,1,1,3,1,TA,5,0,Detchd,1995.0,Unf,576,TA,TA,Y,112,0,4,2009,WD,Normal,141500
20,RL,54.0,13811,IR1,Inside,Timber,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980,92,1112,Gd,Y,SBrkr,1137,0,1137,1,0,2,0,2,1,Gd,5,1,Attchd,1987.0,Unf,551,TA,TA,Y,125,0,7,2006,WD,Normal,176000
30,RM,50.0,6000,Reg,Inside,BrkSide,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616,0,616,Gd,Y,SBrkr,616,0,616,0,0,1,0,2,1,TA,4,0,Detchd,1921.0,Unf,205,TA,TA,Y,0,0,6,2006,WD,Normal,89000
20,RL,57.0,6420,IR1,Inside,Edwards,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210,219,980,Fa,Y,FuseA,1148,0,1148,0,1,1,0,2,1,TA,6,0,Detchd,1952.0,Unf,308,TA,TA,Y,0,0,9,2006,WD,Normal,123500
20,RL,65.0,8450,Reg,Inside,Sawyer,RRAe,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553,224,894,Ex,Y,SBrkr,894,0,894,1,0,1,0,3,1,TA,5,1,Detchd,1973.0,Unf,336,TA,TA,Y,416,144,4,2010,WD,Normal,138500
120,FV,59.0,4282,IR2,Inside,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16,1375,1391,Ex,Y,SBrkr,1391,0,1391,0,0,2,0,2,1,Gd,5,0,Attchd,2004.0,RFn,530,TA,TA,Y,156,158,7,2008,WD,Normal,196000
20,RL,85.0,14331,Reg,Inside,Timber,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,526,1800,Ex,Y,SBrkr,1800,0,1800,1,0,2,0,3,1,Gd,7,1,Attchd,2002.0,Fin,765,TA,TA,Y,270,78,5,2006,WD,Normal,312500
20,RL,80.0,9600,Reg,Inside,NWAmes,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,0,1164,1164,TA,Y,SBrkr,1164,0,1164,0,0,1,1,3,1,TA,6,0,Attchd,1969.0,Unf,528,TA,TA,Y,0,0,7,2006,COD,Normal,140000
60,RL,82.0,12438,IR1,Inside,StoneBr,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,1234,1234,Ex,Y,SBrkr,1264,1312,2576,0,0,2,1,4,1,Ex,10,1,BuiltIn,2006.0,Fin,666,TA,TA,Y,324,100,7,2006,New,Partial,361919
190,RM,76.0,7630,Reg,Inside,OldTown,Feedr,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,360,360,Gd,Y,SBrkr,1032,780,1812,0,0,2,0,4,2,Gd,8,1,Detchd,1999.0,Unf,672,TA,TA,N,344,0,5,2010,WD,Normal,140000
20,RL,70.0,8400,Reg,Inside,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712,761,1473,Ex,Y,SBrkr,1484,0,1484,1,0,2,0,3,1,Gd,7,0,Attchd,2004.0,RFn,606,TA,TA,Y,0,35,5,2010,WD,Normal,213000
190,RM,70.0,5600,Reg,Inside,IDOTRR,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Fa,Fa,Slab,,,,,0,0,0,Fa,N,SBrkr,372,720,1092,0,0,2,0,3,2,Fa,7,0,,,,0,,,N,0,0,7,2010,WD,Normal,55000
20,RL,,115149,IR2,CulDSac,ClearCr,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,424,1643,TA,Y,SBrkr,1824,0,1824,1,0,2,0,2,1,Gd,5,2,Attchd,1971.0,Unf,739,TA,TA,Y,380,48,6,2007,WD,Normal,302000
120,RL,48.0,6240,Reg,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863,461,1324,Ex,Y,SBrkr,1324,0,1324,1,0,2,0,2,1,Gd,6,1,Attchd,2006.0,Fin,550,TA,TA,Y,192,38,12,2009,WD,Normal,254000
60,RL,65.0,9018,IR1,Inside,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,728,728,Ex,Y,SBrkr,728,728,1456,0,0,2,1,3,1,Gd,8,1,Attchd,2007.0,Fin,400,TA,TA,Y,100,24,7,2007,New,Partial,179540
20,RL,,7162,IR1,Inside,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0,876,876,TA,Y,SBrkr,904,0,904,0,0,1,0,3,1,TA,6,0,Attchd,1966.0,Unf,408,TA,TA,Y,0,0,12,2008,WD,Abnorml,109900
30,RL,56.0,4130,IR1,Inside,BrkSide,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,270,270,Gd,Y,SBrkr,729,0,729,0,0,1,0,2,1,TA,5,0,,,,0,,,N,0,0,7,2008,WD,Normal,52000
50,C (all),66.0,8712,Reg,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0,859,859,Gd,Y,SBrkr,859,319,1178,0,0,1,0,2,1,TA,7,0,Detchd,1964.0,RFn,384,TA,TA,N,68,0,1,2010,WD,Abnorml,102776
120,RL,40.0,4671,IR1,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,461,1228,Gd,Y,SBrkr,1228,0,1228,1,0,2,0,2,1,Gd,5,1,Attchd,1988.0,Fin,472,TA,TA,Y,168,120,10,2008,WD,Normal,189000
190,RL,60.0,9873,Reg,Inside,BrkSide,RRAn,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,171,960,TA,N,SBrkr,960,0,960,1,0,1,0,3,1,TA,6,0,Detchd,1970.0,Unf,576,TA,TA,Y,0,288,5,2006,WD,Normal,129000
60,RL,,13517,IR1,CulDSac,Sawyer,RRAe,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533,192,725,Ex,Y,SBrkr,725,754,1479,0,0,2,1,3,1,Gd,6,0,Attchd,1976.0,RFn,475,TA,TA,Y,0,44,3,2010,WD,Normal,130500
20,RL,78.0,10140,Reg,Inside,NWAmes,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0,1064,1064,TA,Y,SBrkr,1350,0,1350,0,0,2,0,3,1,TA,7,1,Attchd,1974.0,RFn,478,TA,TA,Y,0,0,8,2009,WD,Normal,165000
70,RM,60.0,10800,Reg,Inside,OldTown,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,718,718,Ex,Y,SBrkr,1576,978,2554,0,0,1,1,3,1,TA,8,0,Detchd,1996.0,Unf,704,TA,TA,P,0,48,7,2007,WD,Normal,159500
20,RL,80.0,10000,Reg,Inside,NWAmes,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084,92,1176,Gd,Y,SBrkr,1178,0,1178,0,1,1,1,3,1,Gd,5,1,Attchd,1973.0,Unf,439,TA,TA,Y,224,0,11,2008,WD,Normal,157000
60,RL,96.0,10542,Reg,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,138,1311,Ex,Y,SBrkr,1325,1093,2418,1,0,2,1,3,1,Gd,9,1,Attchd,1993.0,RFn,983,TA,TA,Y,250,154,8,2008,WD,Normal,341000
20,RL,69.0,9920,IR1,Inside,CollgCr,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,448,971,TA,Y,SBrkr,971,0,971,0,0,1,1,3,1,TA,5,1,Attchd,1969.0,Unf,300,TA,TA,Y,0,0,5,2006,WD,Normal,128500
120,RL,,6563,IR1,CulDSac,StoneBr,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148,594,1742,TA,Y,SBrkr,1742,0,1742,1,0,2,0,2,1,Gd,5,1,Attchd,1985.0,RFn,564,TA,TA,Y,114,28,12,2006,WD,Normal,275000
120,RM,,4426,Reg,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,186,848,Ex,Y,SBrkr,848,0,848,1,0,1,0,1,1,Gd,3,0,Attchd,2004.0,RFn,420,TA,TA,Y,160,0,5,2010,WD,Normal,143000
20,RL,70.0,8120,Reg,Inside,NAmes,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,673,864,Ex,Y,SBrkr,864,0,864,0,0,1,0,3,1,TA,5,0,Detchd,1994.0,Unf,463,TA,TA,Y,0,0,7,2009,WD,Normal,124500
50,RL,60.0,8172,Reg,Inside,Edwards,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,941,941,Ex,Y,SBrkr,997,473,1470,0,0,2,0,4,1,TA,7,0,Detchd,1958.0,Unf,548,TA,TA,Y,0,0,5,2008,WD,Normal,135000
20,RL,86.0,13286,IR1,Inside,Edwards,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,464,1698,Ex,Y,SBrkr,1698,0,1698,1,0,2,0,3,1,Ex,8,1,Attchd,2007.0,Fin,768,TA,TA,Y,327,64,2,2009,WD,Normal,320000
20,RL,60.0,6960,Reg,Inside,NAmes,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375,250,864,TA,Y,SBrkr,864,0,864,0,0,1,0,3,1,Gd,5,0,Detchd,1989.0,Unf,660,TA,TA,Y,96,0,11,2009,WD,Normal,120500
20,RL,,21695,IR1,Corner,Crawfor,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808,72,880,Ex,Y,SBrkr,1680,0,1680,1,0,2,0,3,1,Gd,5,1,Attchd,1988.0,Fin,540,TA,TA,Y,292,44,12,2009,WD,Normal,222000
20,RL,64.0,7314,Reg,Inside,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,508,1232,Ex,Y,SBrkr,1232,0,1232,1,0,2,0,2,1,Gd,6,0,Attchd,2007.0,RFn,632,TA,TA,Y,132,0,2,2009,WD,Normal,194500
90,RL,85.0,11475,Reg,Corner,NAmes,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0,1584,1584,TA,Y,SBrkr,1776,0,1776,1,0,2,0,4,2,TA,9,0,Detchd,1968.0,Unf,888,TA,TA,Y,0,25,7,2009,COD,Abnorml,110000
30,RM,52.0,6240,Reg,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152,628,780,TA,Y,FuseA,848,0,1208,0,0,1,0,2,1,TA,5,0,Detchd,1962.0,Unf,539,TA,TA,Y,0,23,1,2009,WD,Normal,103000
120,RL,39.0,5389,IR1,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180,415,1595,Ex,Y,SBrkr,1616,0,1616,1,0,2,0,2,1,Gd,5,1,Attchd,1995.0,RFn,608,TA,TA,Y,237,152,3,2010,WD,Normal,236500
80,RL,73.0,9590,IR1,Corner,Timber,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786,82,868,Ex,Y,SBrkr,1146,0,1146,1,0,2,0,3,1,Gd,6,1,Attchd,2003.0,Fin,438,TA,TA,Y,160,22,5,2007,WD,Normal,187500
60,RL,75.0,11404,IR1,Inside,CollgCr,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252,901,1153,Ex,Y,SBrkr,1153,878,2031,0,0,2,1,3,1,Gd,8,1,Attchd,1998.0,Fin,541,TA,TA,Y,192,84,7,2008,WD,Normal,222500
20,RL,80.0,10000,Reg,Corner,Sawyer,Feedr,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594,270,864,Ex,Y,SBrkr,1144,0,1144,1,0,1,0,3,1,TA,6,1,Attchd,1961.0,RFn,264,TA,TA,Y,165,0,3,2009,WD,Normal,131400
20,RL,,8978,IR1,Corner,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,948,948,TA,Y,SBrkr,948,0,948,0,0,1,0,3,1,TA,6,0,Attchd,1968.0,Unf,300,TA,TA,Y,147,0,5,2007,WD,Family,108000
75,RM,60.0,10800,Reg,Inside,OldTown,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390,490,880,Fa,N,SBrkr,880,888,1768,0,0,1,1,2,1,TA,6,2,Detchd,1914.0,Unf,320,TA,TA,N,0,341,10,2006,WD,Normal,163000
90,RL,60.0,8544,Reg,Inside,NAmes,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,,,,,0,0,0,Gd,N,FuseF,1040,0,1040,0,0,2,0,2,2,TA,6,0,Detchd,1949.0,Unf,400,TA,TA,Y,0,0,7,2006,WD,Normal,93500
60,RL,72.0,10463,IR1,CulDSac,Gilbert,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,893,893,Ex,Y,SBrkr,901,900,1801,0,0,2,1,3,1,Gd,8,1,Attchd,2005.0,Fin,800,TA,TA,Y,0,116,6,2006,WD,Normal,239900
90,RL,60.0,10800,Reg,Inside,Edwards,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200,0,1200,TA,Y,SBrkr,1200,0,1200,3,0,3,0,3,1,TA,5,0,,,,0,,,Y,120,0,3,2009,WD,Alloca,179000
60,RL,65.0,9313,IR1,Inside,CollgCr,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,864,864,Ex,Y,SBrkr,864,864,1728,0,0,2,1,3,1,Gd,7,0,Attchd,2004.0,RFn,572,TA,TA,Y,187,56,4,2009,WD,Normal,190000
70,RM,60.0,9600,Reg,Inside,OldTown,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,264,264,Ex,Y,SBrkr,768,664,1432,0,0,2,0,2,1,TA,7,0,Detchd,1910.0,Unf,360,TA,Gd,Y,270,0,5,2007,WD,Abnorml,132000
20,RL,65.0,6768,IR1,Inside,Sawyer,Feedr,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832,80,912,Gd,Y,SBrkr,912,0,912,1,1,1,0,3,1,Gd,5,0,Detchd,1962.0,Unf,288,TA,TA,Y,168,0,5,2008,WD,Normal,142000
